Date,Content
2021-11-06 10:47:51,Untuk biaya WD ke rekening 25.000 terlalu besar di banding Platfom yg lain yg termahal di 10.000 sampe 15.000 aja
2021-10-14 6:58:21,"saya kehilangan nomor telepon, dan ingin mengganti dengan yang baru, sudah dikirim persyaratan KTP dsb. tapi tetap tidak bisa"
2021-11-20 8:33:55,Banyak perlu perbaikan dari berbagai sisi
2021-11-20 2:21:49,Sudah 2 hari ini kenapa aplikasi indodax lemot banget ya..tlg dong segera du maintenance...ngk nyaman banget
2021-11-07 8:31:44,"Mau transfer koin ke wallet lain, kok sms/telpon verifikasinya tidak muncul2??"
2021-11-16 8:11:40,"Mahal biaya with draw nya 25k pertransaksi, jadi harus bener² profit baru di wd,coba deh di apk pluang, lebih enak aja maenya 😁😁😁"
2021-10-10 3:43:59,halo. tampilan berubah tetapi terlihat belum fix. kalau di website bagus tapi kalau aplikasi tidak. mohon di perbaiki 🙏🙏🙏
2021-10-05 0:10:26,Saran saya biaya WD di kurangin..walaupun tampilan indodax udh bagus..bagaimana dg mereka yg trading dg nominal kecil....
2021-10-27 1:14:29,Kirim dari metamask lama bgt masuk nya. Kalo depo pake rekening ae cepet.. tingkatin kualitas kecepatannya min.
2021-10-06 1:30:43,Tolong di perbaiki kenapa koin sering error saat mau jual di harga tinggi dan saat mau beli di harga yg lagi merosot
2021-11-17 14:22:15,Gw tambahin 2 klo ada fiturr staking nya biar makin betah
2021-10-18 15:33:12,Mohon untuk proses verivikasi dipercepat. Pengalaman saya agak tidak mengenakan karena harus menunggu lama
2021-11-15 2:52:44,Mau nanya kok estimasi aset saya jadi xx.xx jadi ngak bisa ditarek. Itu gimana ya?
2021-11-05 23:57:33,kenapa selalu muncul masukkan password dan aset saya tidak muncul???
2021-11-20 3:10:25,"Sekarang aplikasi nya lemot,memuat data trus,loading lama...tolong diperbaiki"
2021-11-09 8:45:33,"Deposit pake uang elektronik lama kayak ngirim barang, gak guna ada fitur depo uang elektronik"
2021-11-15 7:00:38,"Mau beli koin lama amat,ga kebeli beli sampe harganya naek. Beli pagi sampe malem ga kebeli juga itu koin 😂"
2021-11-01 3:46:01,"ini gimana sih cara verivikasi ya lewat no hp , ngk di kirim kirim kodenya ke no hp , kesel jadinya"
2021-10-08 13:13:17,"Indodax enak kalau top up cuma 10 rb doang, coba withdrawnya 10 rb juga dong, ya ke PULSA juga tidak apa2"
2021-11-10 7:21:20,Tolong ditambahkan total loss/profit atas coin yang kita beli di masing2 halaman coin
2021-10-24 14:09:17,"Malam min , maaf saya mau tanya , limit order ko tidak berfungsi dengan baik ya ?"
2021-10-28 7:18:59,"Perbaiki lagi, sy daftarkan no di HP lain. kode OTP sdh masuk tp susah ditulis di HP yg sy instal indodax"
2021-10-21 4:49:49,Servernya down kah atau apa nih kok gak bisa buat buy bintangnya 3 dulu kalau udah gak down AQ kasih 5 bintang
2021-10-31 13:51:43,"makin lama makin ga efektif, udah order di berapa tapi baru kepasang pas 5 menit kemudian ga jelas pp"
2021-08-13 10:41:21,Saran buat indodax untuk chart tradingya lambat sekali updatenya mohon untuk di perbaiki lagi!!
2021-11-02 23:57:53,kurangnya cuma satu.... untuk coin usdt gak ada instan order..... jadi susah buat trading..... tiap jual keburu donw
2021-11-30 13:49:49,Beli coin usdt kenapa lama sekali masuknya
2021-11-14 5:36:39,"Kami yang bermodal kecil, untungnya hanya untuk membayar biaya admin 🥲"
2021-10-28 13:52:07,Saya pengguna baru indodax Saya baru pertama kali top up tapi kenapa gak masuk masuk yaa?
2021-10-13 13:01:15,"Fee ga ngotak, banyak bug, kadang harga ga singkron, pas ath eh malah error..."
2021-11-14 13:01:28,"Widget tidak bisa menampilkan yang 0.000 usdt. Seperti shib, bear dll"
2021-10-27 12:00:10,"Server buruk, selalu error kalo pas ada koin lagi harga tinggi. Parah."
2021-10-11 6:44:11,"Aplikasi nya saya suka, tapi Untuk verifikasi data nya ribet dan ditolak terus..."
2021-11-20 7:24:47,"Update Keamanan nya pakai sensor sidik jari, supaya cepat login 😅"
2021-11-14 12:41:44,"Saya turunin bintang nya, kenapa setiap masuk suka keluar sendiri mulu"
2021-11-18 0:55:43,Update malah jadi eror candel jadi ngaco
2021-10-19 5:11:52,Verifikasi pin lewat SMS gagal terus Krn ga ada SMS masuk padahal Sdh di kasih nomer hp utama hadeuhhh biung biung dah gw yg error apa sistem indodax yg error?😂
2021-12-01 6:39:19,VIDY kok gak ada lagi min😢
2021-10-07 11:54:10,"Koin nya tidak kumplit masih kalah sama tokocrypto apalagi binance.... Nanti klo VET sam MINA Listing, saya kasih bintang 5"
2021-10-27 12:40:37,Membatalkan rencana jual yg sudah di terapkan Lgi ngga bisa kah soalnya mau sclaping nih lgi error' kah indodax?
2021-11-05 14:48:12,Tambahin fitur staking dong min biar bisa bersaing dengan yang lain
2021-10-26 2:31:01,Mohon bantuannya kenapa vertifikasi ku selalu gagal padahal semua bio data sudah saya isi🙏🥺
2021-10-11 23:55:08,"sering error saat mau beli aset atau jual aset, tolong di tingkatkan lagi"
2021-11-15 6:58:23,Penarikan via dana dan pulsa belum masuk sejak 14 november
2021-11-20 7:02:34,ini kalo limit order susah sih kalo harga sudah pas ga auto beli
2021-11-23 1:07:14,"Kadang suka crash klo market lgi sibuk, tolong dibenahi lagi"
2021-11-04 1:09:39,Knp sih sekarang sering banget maintenance..??
2021-12-01 6:35:23,Di indodak koin nano ada gak ya... Bingung nyarinya....
2021-11-30 8:47:36,Lumayan kadang masih lag
2021-10-21 6:50:50,Min Biaya penarikan di bawah 500.000 jangan kemahalan Min.
2021-11-09 2:26:32,dear indodax knph saya mau transfer ke trust wallet gagal terus mohon segera di perbaiki
2021-10-28 1:02:01,"Selalu minta kode Pin seperti baru login, sungguh tidak nyaman."
2021-10-29 0:10:22,Lama banget koin koin yg lain bisa di akses. Jadi telat beli.
2021-10-11 23:37:59,"Sudah banget daftar nya, pemberitahuan nama pengguna sudah digunakan"
2021-10-30 8:43:50,"Bintang 3 dulu, Nanti kalau sudah kaya baru tambah in Bintang 2"
2021-10-06 2:39:20,Riwayat tradenya kok gak muncul setelah diupdate. Tlong diperbaiki.
2021-11-16 14:37:51,Kenapa deposit via bank BNI nggk ada lagi ya ?
2021-11-25 0:08:47,Loading sangat lama
2021-10-02 1:26:41,Cara setting google authenticator gmna .. mau tarik tunai ga bisa cuy
2021-10-13 2:24:21,"Kasih bintang 3 dlu, klo emg bner* gw bsa provitt.. bru bintang 5"
2021-12-01 5:59:54,Semoga lebih baik lagi
2021-10-05 4:01:48,Tolong dong pee nya di turunin jangan 25000 Pemula seperti saya mengelu dengan pee sebesar itu
2021-12-02 0:58:48,Cukup puas namun koleksi coin masih kurang banyak
2021-11-10 14:21:01,Kenapa gak bisa deposit lewat mandiri lagi sih?
2021-10-13 10:00:15,feey terlalu besar.. Trading hanya dikit dikit habis buat fee aja..
2021-11-05 0:50:21,Eror mulu. Semoga bisa lebih ditingkatkan lagi
2021-11-01 14:38:14,Bikin pusing saatelakukan Sell Krn harga turun/naik Krn waktu lama di acc
2021-10-08 0:03:56,Tampilan terbaru INDODAX ga terlalu bagus 😌 jadi susah analisis nya
2021-10-01 2:14:16,"setelah update kenapa malah tidak bisa masukan ""PIN"""
2021-11-30 11:47:38,Tolong beri kemudahan saat pemindahan asset 😊
2021-11-25 3:19:39,Sangat puas walaupun terkadang sering erorrr
2021-10-19 7:33:53,"Mau verifikasi pakai sms tdk bisa, tlg dibantu min..."
2021-11-09 7:44:52,Tambahkan fitur finger scan please Lama kalo harus trus masukan code
2021-11-15 9:11:42,Segini dlu.. sambil nunggu aplikasi suka lemot
2021-10-28 9:34:01,tolong diperbaiki untuk servernya masa mau buy loadingnya sangat lama
2021-10-15 12:18:40,Kenapa gak bisa transfer wallet yaak? Notif nya maintenance trs.
2021-10-19 3:52:23,"Kadang error saat trafic banyak, biaya agak mahal"
2021-10-31 7:25:38,sekedar saran tolong di tambahin SL dan TP trimakasih
2021-11-02 22:02:52,Susah mendapat kode OTP saatmau login jadinya saya Login di browser Mohon banyuannya
2021-10-13 13:39:49,"Ok mantap, bunga nya doang yang bikin nyesek,"
2021-10-23 0:12:58,trading view atau barchat nya gak bisa kebuka... min
2021-11-19 2:30:02,ggak bisa masuk di aplikasi nih gimana
2021-11-13 0:25:30,Tolong dong update seperti binance biar smooth keren juga
2021-11-06 3:16:58,"Maintenance terus, mau ngirim bnb ajah susah banget"
2021-11-10 14:24:24,Kenapa metode transfer pakai bni tidak bisa
2021-06-15 6:52:51,saran buat indodax kasih FITUR AVERAGING PRICE donk.. udah 5bln ga ada follow up 😔
2021-10-06 2:38:34,"Fee untuk kirim aset sangat mahal , ampun dah"
2021-10-28 7:21:41,"Masih tahap lihat2 dan belajar , nnt ditambah lagi"
2021-10-29 9:57:13,Deposit saya sudah 1 hari lebih gak masuk masuk
2021-10-29 7:18:51,"Server jelek sering eror, tidak ada inovasi"
2021-10-09 0:19:48,kenapa tidak tersedia stop los di aplikasi?
2021-11-28 3:13:40,Min di indodax tidak rilis radio caca ya?
2021-10-24 6:41:16,"Harus nunggu 5 bulan baru bisa daftar_-"" Kelamaan anjr"
2021-10-28 9:01:48,Deposit menggunakan qris tidak masuk tolong!
2021-11-09 8:45:15,Min masukin deposit bank BRI juga dong
2021-10-06 1:58:15,saat mau ganti nomor HP ga bisa ke upload
2021-11-06 11:56:03,"Bintang 3 dlu,, kluhan saya kdang banyak koin yg mainet"
2021-10-28 15:26:08,Oke sih baik baik aja hanya sering error
2021-10-10 2:36:04,Sering terjadi mantenen shg pd waktu trading kita bisa losss
2021-11-20 2:11:37,"Kenapa lodingnya,lambat ya,baru²kemain bagus"
2021-11-01 14:26:07,Bnb kapan selesai maintenance nya ??
2021-11-14 12:31:13,Apl kok sering berhenri sendiri min?
2021-10-13 3:43:52,"3 dulu min soalnya belum profit , 😁🙏"
2021-10-12 8:31:25,Tampilan grafik nya kembaliin semula aja pembaruan tambah jelek
2021-10-07 0:37:56,tidak bisa buka full candlestick
2021-11-05 1:25:32,Dana beku sangat mengganggu
2021-10-10 0:27:19,Updated terbaru malah bugs dan koq tambah berat.... njirr
2021-10-14 0:53:05,Mau kyc aja susah bet masa 2003 bulannya cuman sampe oktober.
2021-10-05 4:12:12,"Saya pemula di dalam crypto curranys, dan saya condong memilih indodax sebagai ewallet yg saya bakal gunakan. Tapi baru saja paham segala fitur yg ada, sekarang di bikin beda, jelas membuat saya (Khusus nya pemula) kesusahan untuk beradaptasi lagi dengan fitur yg ada. Dari lima bintang saya turun kan dahulu, terimakasi, dan semoga keluhan saya ini di tanggapi."
2021-10-27 8:01:56,Kok error sih tolong di perbaiki
2021-10-07 0:28:51,Blum ada hasil jadi setengah dulu
2021-10-06 13:28:59,Eksekusi trade limit terlalu lama
2021-11-17 14:10:51,Fitur investasi kurang
2021-10-17 6:26:44,Verifikasinya tolong di permudah kayak platform sebelah.
2021-11-28 0:25:46,Vidyx aset masa depan
2021-11-02 23:50:41,Tolong server nya di perbagus sering Rugi gegara loss server
2021-10-27 7:16:19,Semakin di perbaharui semakin loading
2021-10-25 0:03:17,Biaya withdraw terlalu mahal
2021-11-19 14:35:10,Kok lemot y ini....
2021-10-24 0:53:10,Lebih tingkatkan pelayanan
2021-11-14 12:23:39,Kenapa appnya ko crash gabisa dibuka begini?
2021-10-09 13:00:59,Sangat bagus dan mendukung
2021-10-13 5:54:15,Fee nya terlalu tinggi .
2021-09-30 5:51:29,"Terdapat berbagai macam crypto yang bisa dibeli dan aplikasinya juga ringkas dan komplet. Tapi, fee nya gede banget.... 😂 Terlalu gede kalau penarikan harus pakai fee 25k. Karena gak semua orang invest di atas 500k... Jadi kalau untungnya cuma 25k. Ya kali ga dapat apa² waktu penarikan.... Semoga fee nya dikurangi yaa indodax..."
2021-10-06 1:59:20,Mau komplen kenapa riwayat perdagangan nya mengilang
2021-10-03 0:21:28,Kasih bintang 3 krna semakin kesini dirasa makin aneh saat saya mulai open trade terkadang lama sekali pendingnya yg lebih parah baru di acc saat harga sudah mulai naik lagi jelas sangat merugikan saya krna agak susah untuk profit dan ketika saya mulai close juga lama prosesnya jd hilang semua momennya ntah ini karna signal atau ada permainan pihak indodaxnya sendiri. Tolong di respon dan segra di perbaiki krna saya pelanggan setia disini
2021-09-05 0:06:05,Dear indodax knp yaa skr tuh lebih lama disaat jual atau penarikan masuk ke dompet saldo akun. Tapi giliran beli cpt masuk. Tolong lbh transparan dan cpt update dlm penyajian datanya. Tmn saya jd pada pindah developer kalo begini trs ditambah byk potongan biaya jg. Semoga indodax bs lbh baik lg dlm menjaga reputasi kredibilitasnya. Percayalah bisnis yg baik adalah memuaskan memanjakan para konsumen memahami dan menjaganya bkn hanya mencari keuntungan sesaat.
2021-10-19 14:35:46,Tambahin RACA dong min.....biar gag make yg lain
2021-10-05 0:14:43,Jangan mahal2 dong biaya nya 25k 🥶🥶🥶🥶
2021-12-01 14:16:40,Masuk aku kede utp nya susah masuknya
2021-10-17 1:09:09,Suka ngebug mau masang Marker malah jadi taker gak jadi cuan jadi nya
2020-10-09 20:23:14,Kenapa sich indodax eror terus
2021-10-19 5:06:53,Smoga tidak rugi lagi
2021-10-29 0:16:51,mohon kedepanya lebih diperbaiki
2021-09-18 8:24:28,"Eumm,, aku masih pemula sih make aplikasi ini y yah kelihatan nya lu lumayan bagus 👉👈 Jangan salah faham yahh ,bukan berarti ak aku suka aplikasi in ini ya Huhhh developer no bbbaka!!"
2021-10-21 4:45:52,Lemot pas jual jadi bisa kepotong🤦🏻
2021-11-20 7:32:02,"Saya beri bintang 3 dulu, nanti kalau saya berhasil transfer saldo coin, baru saya beri bintang 5 full."
2021-09-10 1:02:39,"please, fix the problem.. ketika harga sedang naik tinggi sering Error gak bisa buat Sell. Sistem memang perlu ditingkatkan lagi.."
2021-07-30 14:46:27,"Bagi yang belum mengerti cara traiding atau pemula di indodax hatai2 asal download lalu isi saldo , lalu bermain coinnya gampang,isi saldo deposit cepat bagat, tapi waktu penarikan saldo rumit,susa baget, untuk indodax tolong penarkanya melalui rekening bank aja biar mudah atau e.walet, jangan minta alamat segala,alamat coin bayak yang gak mengerti, padahal suda di sertivikasi, waktu, pendaptaran,🌞"
2021-11-19 2:33:19,Mahal biayanya fee.nya
2021-10-11 13:43:09,"Ini kenapa ya minta update, tp giliran di klik update di playstore tulisannya ""tertunda"" terus aplikasinya ga bisa dibuka..."
2021-07-29 11:37:36,Sejauh ini sih baik. Terus juga saat mau open dan close juga pas waktunya gak meleset dengan alasan jaringan. Cuma permasalahannya ada diverifikasi akun. Kenapa sih gak dipermudah. Gak selamanya kartu identitas yang kita punya tetap bagus fisik dan warnanya. Iya kalau ada identitas yg lain seperti sim. Kalo gak ada. Mana gak bisa pakai npwp verifikasinya. Mohon untuk diperbaiki kalau bisa dipermudah untuk verifikasi akunnya. Nanti kalau sudah baru saya tambahkan bintangnya. Trims.
2021-10-21 4:34:04,semoga indodax ngga gampang eror aamiin
2021-10-27 7:09:40,Sering lag klau ada koin pump
2021-09-20 1:30:59,Woiii servernya benerin dong....parah yeee kalo lg shiba ngepump error truuss..sueee
2021-08-16 3:36:58,"Semenjak terus di update, aplikasi ini justru menghilangkan menu riwayat transaksi yang sangat membantu trader, dulu sebelum update, hanya dengan mengklik menu riwayat transaksi, maka semua transaksi yang terjadi, baik itu penjualan maupun pembelian, langsung keliatan dengan terinci. Sekarang sudah berbeda, kita mesti harus menulis nama coin satu demi satu untuk mencari transaksi apa yang terjadi yg menambah portofolio.Ribeeet"
2021-12-02 21:02:22,"Komentar saya di hapus indodax,dasar gak beres urusan uang makan n ngembat aja ,deposit bayar 3 ribu WD mbayar25 rebu,mana ada untungnya,klw youtuber tutorial ,klw main aslinya di indodax biro boro bisa ngembaliin modal,yg ada malah rugi besar,"
2021-12-02 16:29:26,Lumayan
2021-12-02 7:29:08,Di update data grafik makin rusak ga karuan
2021-12-02 0:58:48,Cukup puas namun koleksi coin masih kurang banyak
2021-12-01 14:16:40,Masuk aku kede utp nya susah masuknya
2021-12-01 6:39:19,VIDY kok gak ada lagi min😢
2021-12-01 6:35:23,Di indodak koin nano ada gak ya... Bingung nyarinya....
2021-12-01 6:16:49,Isi saldo kena potongan...penarikan kena potongan...laaah tetangga sebelah gak gitu banget ...jika tidak ada perbaikan prihal biaya potongan yang lumayan besar minding pindah ke sebelah Mau dapet apa serba potongan gede lagi...hzzz
2021-12-01 5:59:54,Semoga lebih baik lagi
2021-11-30 13:49:49,Beli coin usdt kenapa lama sekali masuknya
2021-11-30 11:47:38,Tolong beri kemudahan saat pemindahan asset 😊
2021-11-30 8:50:57,"Semoga di baca oleh pihak indodax, selamat siang pihak indodax, saya senang selama trading/invest menggunakan aplikasi ini sudah lebih 2 tahun, tapi alangkah baiknya di tambahkan fitur (+) profit dan (-) saldo kita, seperti aplikasi investasi lainnya, biar kita bisa lihat berapa +% profit atau (-) saldo kita saat melakukan investasi/trading di salah satu crypto, semoga di baca, dan untuk teman teman yang setuju tolong di like ulasan ini, biar pihak indodax mempertimbangka ulasan ini, terimkasih."
2021-11-30 8:47:36,Lumayan kadang masih lag
2021-11-30 1:18:21,"Banyak scam coin, rugi saya sudah 2kali kena scam. untuk kedepannya kalo bisa tolong adakan filterisasi coin buat aplikasi ini. Terima kasih sebelumnya dan mohon maaf apabila rating ini kurang bagus, jikalau sudah di perbaiki atau refund biaya coin saya yang kena scam bisa saya naikin rating nya."
2021-11-30 0:30:02,"Bnb gak support bsc, fee wd relatif mahal dibanding exchange lain, book order offside, wd lama. mantep."
2021-11-30 0:27:40,Kenapa Bank BNI hilang dari indodax untuk Deposito
2021-11-29 8:58:17,"Aplikasi bagus, mantap.. Cuma hanya 1 yang menurut sya mengganjal.. Untuk biaya minimum penarikan Rp.25.000 itu lumayan besar untuk kelas pemula.. Lebih mahal dari transfer antar Bank.. Semoga bisa ada revisi untuk biaya ini.."
2021-11-28 6:57:06,"1. Server benerin min, MT terus 2. Fitur staking dibuat, buat yg nyangkut kan lumayan 3. Biaya Taker kurangin lah, kegedean 0,3 4. Biaya WD kegedean, toko sebelah aja cuma Rp. 5500 biaya WD 5. Fitur chat CS kelamaan antriannya, emang CS nya cuma satu orang apa ya? 6. Yang terakhir, kalo mau delist aset jangan dadakan, minimal 3minggu atau 1 bulan lah di infoin, kasian tau yg punya aset😅😅"
2021-11-28 6:06:06,lumayan bagus 👍
2021-11-28 3:13:40,Min di indodax tidak rilis radio caca ya?
2021-11-28 0:27:13,Pakailah dengan penuh pertimbangan karena aplikasi ini sengaja di buat untuk mencari profit...banyak kemudahan dalam transaksi
2021-11-28 0:25:46,Vidyx aset masa depan
2021-11-27 7:25:35,Mohon ditambah bank buat transfer virtual account karena bank BNI belum ada
2021-11-27 7:14:29,Klo ada yg delist seharusnya pihak indodax bertanggungjawab minimal sebesar harga pembelian krn tanpa ijin indodax tidak mungkin bs bertransaksi disini. Klo tdk tanggung jawab bisa jadi ada kerjasama yg merugikan trader. Anggota yg delist sangat merugikan trader krn seketika menurunkan harga coin dan msh ada kesempatan mendapatkan keuntungan sebelum check out. Semoga pihak indodax bisa memberikan keadilan bagi trader korban delist.
2021-11-27 7:10:30,"Baru mau depo via uang elektronik koq susah ya? Uda di coba instruksi livechat d suruh logout & clearcache masih sama gagal aja, sinyal jaringan tsel bagus aja Pdhal baru mw nyobain tp malah susah gni jd bkin males 😄"
2021-11-26 1:02:05,Tambah fitur di widget untuk melihat koin favorite/watchlist dan biometric untuk login
2021-11-26 0:48:13,Bln lalu Deposit ke Bank BNI enak Sekarang ko gak ada?
2021-11-26 0:41:47,Pair untuk usdt kok gak ada fitur instant buy dan instant sell ya??
2021-11-25 3:19:39,Sangat puas walaupun terkadang sering erorrr
2021-11-25 0:18:02,Saya sangat suka sama indodax tapi fee witdrawnya sangat mahal
2021-11-25 0:08:47,Loading sangat lama
2021-11-24 14:48:17,baru mempunyai KTP di u 17 kenapa belom bisa registrasi dan registrasinya harus di u 18 tolong untuk diadakan ketentuan umur di u 17
2021-11-24 12:39:36,"Saya kira indodax, trading jual beli nya bs bikin semangat trading, ternyata dg modal kecil jg ngarep duit bs berkembang cepat, duit nyangkut.. bikin ngedrop aja perputaran turun naek ny lambaaaaaat!!! Ddah lebih dr sebulan mata uang ku di etherem nyangkut"
2021-11-24 6:02:54,"Saya sudah jual BNB, tapi kok nggak bisa di cairkan ke atm saya ya ?"
2021-11-23 1:07:14,"Kadang suka crash klo market lgi sibuk, tolong dibenahi lagi"
2021-11-22 12:29:44,"Susah sell di limit order, Prosesnya Laaammaaaaaa banget. (AOA, VIDY sebangsanya) sampek berjam jam dan harga turun lagi..."
2021-11-22 8:33:04,Tiga dulu bintang klu pajak turun baru bintang 5
2021-11-22 5:50:22,"Turun ranting bintang nya mkin ksini makin lemot jual beli nya lemot klo kya gni bisa pindah ke sebelah,klo msih lemot lg bisa turun lg ranting nya."
2021-11-22 0:17:55,👍
2021-11-22 0:13:36,"TXid sukses tapi di cek bscscan tidak ada riwayat transaksi, dan sudah sekian kalinya kecewa. Terimakasih"
2021-11-21 14:02:55,Kenapa sudah tidak ada Bank BNI untuk deposit.??? Apa ada maintenance apa gimana....
2021-11-21 12:15:40,Update mulu 😑😑😑
2021-11-20 9:32:53,"Masih suka lelet bahkan sedang dalam maintenance kalau market lagi dump, tolong diperbaikki..terima kasih"
2021-11-20 9:31:27,Koin kadena (KDA) kok tidak ada ya? Tolong dong ...
2021-11-20 8:33:55,Banyak perlu perbaikan dari berbagai sisi
2021-11-20 7:32:02,"Saya beri bintang 3 dulu, nanti kalau saya berhasil transfer saldo coin, baru saya beri bintang 5 full."
2021-11-20 7:24:47,"Update Keamanan nya pakai sensor sidik jari, supaya cepat login 😅"
2021-11-20 7:09:23,Ok
2021-11-20 7:02:34,ini kalo limit order susah sih kalo harga sudah pas ga auto beli
2021-11-20 3:10:25,"Sekarang aplikasi nya lemot,memuat data trus,loading lama...tolong diperbaiki"
2021-11-20 2:21:49,Sudah 2 hari ini kenapa aplikasi indodax lemot banget ya..tlg dong segera du maintenance...ngk nyaman banget
2021-11-20 2:11:37,"Kenapa lodingnya,lambat ya,baru²kemain bagus"
2021-11-19 14:54:21,"Indodax tlg dong deposit jgn hanya pakai ovo biayanya lbh mahal seperti semula account bank , klo serba mahal jd males deposit mhn utamakan kepuasan pelanggan"
2021-11-19 14:35:10,Kok lemot y ini....
2021-11-19 6:26:17,Alhamdulillah tidak ada kendala
2021-11-19 2:33:44,Kurang
2021-11-19 2:30:02,ggak bisa masuk di aplikasi nih gimana
2021-11-19 2:33:19,Mahal biayanya fee.nya
2021-11-18 14:58:50,"Biaya deposit okelah cuma 4k, tapi tolonglah biaya wd nya jangan 25k, coba klo wd 50 dipotong 25k, gede bgt itu."
2021-11-18 6:13:22,bug grafik tolong diperbaiki. timeframe harian letaknya di 1W. segera ditindak min
2021-11-18 0:55:43,Update malah jadi eror candel jadi ngaco
2021-11-17 14:47:18,"Fee WD nya terlalu besar... Mudah""an kedepannya bisa dikurangi... 🙏🏻🙏🏻🙏🏻"
2021-11-17 14:22:15,Gw tambahin 2 klo ada fiturr staking nya biar makin betah
2021-11-17 14:10:51,Fitur investasi kurang
2021-11-04 14:39:15,Kenapa pas harga turun mau belanja susah buy. Alesannya nunggu antrian. Saya tanya saya dapet antrian nomer berapa. Cs nya nomer berapa
2021-11-17 1:10:49,Kenapa OTP selalu tidak pernah di terima saat login. Padahal nomor telepon masih sama dengan verifikasi😔
2021-11-17 0:26:06,Cukup bagusss cuan
2021-11-16 14:37:51,Kenapa deposit via bank BNI nggk ada lagi ya ?
2021-11-16 8:11:40,"Mahal biaya with draw nya 25k pertransaksi, jadi harus bener² profit baru di wd,coba deh di apk pluang, lebih enak aja maenya 😁😁😁"
2021-11-16 0:38:58,Sudah 2 kali ganti pin.. Pin pertama sudah benar di suruh ganti PIN.. Pin ke ke 2 awalnya baik2 saja tp hari tidak bisa dibuka lagi dengan alasan server dalam pemeiharaan. Tadinya mau kyc tp rada takut
2021-11-15 14:04:13,Setiap di beli pasti turun. Nanti kl di jual pasti naik . Kurang real menurut saya. Nyangkut semua tu aset.. parah
2021-11-15 10:46:20,fee mahal
2021-11-15 9:11:42,Segini dlu.. sambil nunggu aplikasi suka lemot
2021-11-15 7:00:38,"Mau beli koin lama amat,ga kebeli beli sampe harganya naek. Beli pagi sampe malem ga kebeli juga itu koin 😂"
2021-11-15 6:58:23,Penarikan via dana dan pulsa belum masuk sejak 14 november
2021-11-15 2:52:44,Mau nanya kok estimasi aset saya jadi xx.xx jadi ngak bisa ditarek. Itu gimana ya?
2021-11-14 13:01:28,"Widget tidak bisa menampilkan yang 0.000 usdt. Seperti shib, bear dll"
2021-11-14 12:41:44,"Saya turunin bintang nya, kenapa setiap masuk suka keluar sendiri mulu"
2021-11-14 12:34:49,"Biasanya saya buka app tanpa mslh tp sore ini, tidak bisa buka app, setelah masukan pin tiba² app hilang bgt saja, saya sdh installed ulang... Hasil nya sama.. Kenapa begitu???"
2021-11-14 12:32:47,"Aplikasi tidak berfungsi tidak bisa login, masukan pin mendadak keluar sendiri, apakah bug, atau yang lain, mohon masukan nya dari indodax.trm ksh"
2021-11-14 12:31:13,Apl kok sering berhenri sendiri min?
2021-11-14 12:28:28,Tolong untuk diperbaiki/perbarui lagi akhir-akhir ini saya susah masuk dan tanpa alasan keluar sendiri...
2021-11-14 12:23:39,Kenapa appnya ko crash gabisa dibuka begini?
2021-11-14 5:36:39,"Kami yang bermodal kecil, untungnya hanya untuk membayar biaya admin 🥲"
2021-11-14 1:46:03,"Semuanya oke, kecuali biaya penarikannya, masa mau narik 50ribu doang biaya adminnya 25ribu mahal banget, saran saya kalo narik dibawah 100ribu biayanya 5ribu aja, kalo diatas 500ribu baru 10ribu, misal narik 1jt baru 25ribu gapapa, kalo kaya gini memeras investor kecil & memperkaya investor yang sudah besar"
2021-11-14 1:03:57,"Kenapa coin shiba inu di anggap ilegal, padahal sudah masuk indodax. Mohon perhatiannya. Salam dari ShibaArmy"
2021-11-13 0:25:30,Tolong dong update seperti binance biar smooth keren juga
2021-11-12 6:11:25,Saya kasi 3 dulu.. Kira2 Kapan RACA listing di indodax tank's🙏🙏
2021-11-11 14:22:18,ga semua coin ada limit stoplossnya. ditinggal tidur bisa minus 20%. ayo buruan bikin kalo gini terus bisa bisa semuanya pindah ke apknya CZ
2021-11-11 0:26:51,"Okelah, tapi untuk feenya kurangilah.."
2021-11-10 14:33:17,"dear Indodax kenapa kalian tidak pro trader lokal, harga dengan toko luar sangat bertolak belakang, apakah kalian cinta cukong daripada kami modal kecil yg bisanya beli AOA"
2021-11-10 14:30:13,Listing vechain (vet) ke dalam indodax
2021-11-10 14:24:24,Kenapa metode transfer pakai bni tidak bisa
2021-11-10 14:21:01,Kenapa gak bisa deposit lewat mandiri lagi sih?
2021-11-10 7:46:11,Saya cobak dl..smga bermanfaat..
2021-11-10 7:21:20,Tolong ditambahkan total loss/profit atas coin yang kita beli di masing2 halaman coin
2021-11-10 6:40:37,"Indodax udah keren user friendly tapi minusnya : 1. Terlalu sering maintenance jadi kalo ada event pump mesti selalu telat take profit 2. Beli koin dengan jumlah yg lumayan besar transaksinya bisa kebagi-bagi 3. Turunkan fee WD-lah!!!! merek sebelah murah kok cuma 5k 🙂 Semoga kedepannya semakin keren, salam cuan! 💸 -Chuanthetic"
2021-11-09 8:45:33,"Deposit pake uang elektronik lama kayak ngirim barang, gak guna ada fitur depo uang elektronik"
2021-11-09 8:45:15,Min masukin deposit bank BRI juga dong
2021-11-09 7:44:52,Tambahkan fitur finger scan please Lama kalo harus trus masukan code
