Date,Index,Content,Sentiment
2021-12-01 6:35:23,858,Tolong dong untuk $AOA bisa gunakn kembali jaringn ERC-20 nya saya mau pindahin k dompet/exchnge lain soal nya,1
2021-11-30 8:47:36,860,Klo bisa di tambah fitur ...staking dan earn seperti yang lain..,2
2021-10-21 6:50:50,861,Aplikasi indodax masih dalam proses pemeliharaan . Maksdnyaa knp ini yah ka .. g sb di bukaaa oohhhhhh,1
2021-11-09 2:26:32,863,Saya baru pertama bergabung ke indodax..semoga saya cpt mengerti cara penggunaannya.,2
2021-10-28 1:02:01,866,"biaya fee yg sangat mahal, pemahaman dalam bentuk idr cukup puas",0
2021-10-29 0:10:22,867,"halo indodax ,apakah saya bisa depo melalui paypal ??? terimakasih",1
2021-10-11 23:37:59,868,"Sering nge hang dan saldo ga muncul,tolong di perbaiki lagi sistem nya",0
2021-10-30 8:43:50,869,Tolong ditambah untuk pembuka kunci dengan sidik jari. Trims,2
2021-10-06 2:39:20,871,"Apapun keluh kesah kalian jangan lupa follow Ig gw ya @naz_blast55,,",1
2021-11-16 14:37:51,872,"Admin,Tolong tambahkan fitur save teknikal seperti Tradingview agar tidak cape dalam menganalisa",1
2021-11-25 0:08:47,873,Fee penarikan kalau bisa dikurangi kak. Di aplikasi sebelah bisa lebih murah 4x 😑,1
2021-10-02 1:26:41,874,Tolong untuk untuk fitur di aplikasi kasih stop loss min biar tidak nyangkut terlalu dalam,1
2021-10-13 2:24:21,875,"Fitur²nya informatif, mudah untuk dipahami bagi pemula.",2
2021-12-01 5:59:54,876,PEMBELIAN TOKEN MASIH TERLALU LAMA😪,0
2021-10-05 4:01:48,878,Mohon ditambahkan akun bank yang lebih variatif untuk top up,2
2021-12-02 0:58:48,879,Tinggal dari segi tampilan aplikasi aja kurang simple...,1
2021-11-10 14:21:01,880,Sudah lama saya memakai aplikasi ini.. tingkatkan terus,2
2021-10-13 10:00:15,882,saya berharap lebih baik dan bisa bersaing dg lainnya.,2
2021-11-05 0:50:21,883,Selamat pagi ni kenapa ya saya jual dari kemarin koq macet .. Tambah lemottt,1
2021-11-01 14:38:14,884,CS pake pesan instan seperti whatsaap line dll.aku kasih bintang 5.,2
2021-10-08 0:03:56,885,Mantaaaaap jika lebih mantap akan saya kasih bintang 5,2
2021-10-01 2:14:16,886,Coba dulu.!!!@,1
2021-11-30 11:47:38,887,"Ini tahun yg baik, semoga indodax jd platform Indonesia terbaik, thxs perbaikanya",2
2021-11-25 3:19:39,888,Katanya ada cripto baru IDM tgl 28. Tapi di cek belum muncul .,1
2021-10-19 7:33:53,890,"Semoga bisa dapet cuan dari sini, masih sering keluar masuk",1
2021-11-09 7:44:52,891,4 star dulu kalaw udah dapet 1 bitcoin baru 5 star.,2
2021-11-15 9:11:42,892,"Apa apa sih mau jual 50% malah kejual 100% gara"" Apk ngebug tolong dong di benarin",0
2021-10-28 9:34:01,893,Ada apa dengan INDODAX ku ( sedang dalam pemeliharaan),1
2021-10-15 12:18:40,897,Verifikasi data diri kameranya kok gelap ya jd gagal terus,1
2021-10-19 3:52:23,898,Untuk Penarikan 💰 mohon Biaya admin nya mohon di kurangin 😌,1
2021-10-31 7:25:38,899,baru menggunakan....semoga bermanfaat,2
2021-11-02 22:02:52,901,Mudhan2 slalu bangus,2
2021-10-13 13:39:49,902,Like it,2
2021-10-23 0:12:58,903,"Mantap bgt aplikasinya, sangat membantu tuk trading coin. Hanya saya kurangin 1 bintang krn push notifikasinya kadang bekerja kadang tidak",2
2021-11-19 2:30:02,905,Nice,2
2021-11-13 0:25:30,909,Sementara belum ada komplain dari saya,1
2021-11-06 3:16:58,910,mantap,2
2021-11-10 14:24:24,911,Gagal trus utk verifikasi nya mohon dipermudah utk verifikasi nya,1
2021-06-15 6:52:51,913,"Awal awal sering maintenance, tapi akhir2 jnj jarahNgd",1
2021-10-06 2:38:34,914,Sering eror,0
2021-10-28 7:21:41,915,Alhamdulilah,2
2021-10-29 9:57:13,917,Tolong tambahkan jaringan polygon🙏,2
2021-10-29 7:18:51,919,Mantap semoga ad rejekinya,2
2021-10-09 0:19:48,920,setelah di-update kenapa timing trading nya jadi kebalik2 nih.. mohon koreksi nya ya.. terimakasih,2
2021-11-28 3:13:40,924,baik dan membantu kami,2
2021-10-24 6:41:16,926,Kurangi pajaknya,1
2021-10-28 9:01:48,927,Aplikasi bagus,2
2021-11-09 8:45:15,928,Tambahkan fitur stop market,2
2021-10-06 1:58:15,931,Oke,2
2021-11-06 11:56:03,933,Okey,2
2021-10-28 15:26:08,934,"Ok, tahab belajar klo terbukti bagus en profit terus fullin bintanya",2
2021-10-10 2:36:04,937,Ia saya menyukai,2
2021-11-20 2:11:37,950,Ko lagi lambat banget ya 2hr ini,1
2021-11-01 14:26:07,951,Lumayan lah,2
2021-11-14 12:31:13,952,Mohon maaf sesudah update susah masuk loading... Akses jual beli ke ganggu,0
2021-10-13 3:43:52,953,Kenapa setiap setelah update jadi lemot,1
2021-10-12 8:31:25,954,4 dulu bellum di cobak kalok ngak ruwet dan bagus saya tambak bintangnya,1
2021-10-07 0:37:56,959,Masih pemula semoga lancar,2
2021-11-05 1:25:32,961,excellent,2
2021-10-10 0:27:19,962,Bagus 👍,2
2021-10-14 0:53:05,964,Baru nyoba,2
2021-10-05 4:12:12,965,Lmyan puas,2
2021-10-27 8:01:56,970,Sayang biaya WD terlalu besar,1
2021-10-07 0:28:51,971,Bagus,2
2021-10-06 13:28:59,973,Buat yang ngeluh mahal² ini exchange lokal bro likuiditasnya kecil jadi pahami,2
2021-11-17 14:10:51,974,"Apk nya bagus pengguna banyak , cuman fee nya menurut saya Besar",2
2021-10-17 6:26:44,979,"Aplikasinya bagus, cuman wdnya agak mahal :(",2
2021-11-28 0:25:46,981,Baru di coba,1
2021-11-02 23:50:41,984,Tolong dong coin raca di listing please,1
2021-10-27 7:16:19,986,Mantap,2
2021-10-25 0:03:17,987,wooww,1
2021-11-19 14:35:10,990,Tolong listing raca dong 😁,1
2021-10-24 0:53:10,992,Kapan ada koin Radio Caca,2
2021-11-14 12:23:39,993,Itu doang,1
2021-10-09 13:00:59,994,"Untuk deposit aman , untuk dari IDR ke USD cukup lama makan waktu saya harapkan bisa lebih cepat thanks",2
2021-10-13 5:54:15,999,Keren,2
2021-09-30 5:51:29,1001,"Bagus, namun sayangnya masih banyak kekurangannya, seperti sering ERROR, lemot, harus selalu di refresh & untuk grafik juga tidak komplit...",2
2021-10-06 1:59:20,1002,"Respon dari cs sangat cepat dan bersahabat. Verifikasi yg awalnya direject setelah saya menghubungi cs nya dan mengikuti petunjuk dan arahannya, verifikasi berjalan lancar. Semoga sukses..",2
2021-10-03 0:21:28,1003,"Dikasih Bintang 5 dulu,, saran, kalau untuk pencairan mohon tidak terlalu besar potongannya, masa koin kita 1 biji potongannya 20 Koin?? dapat apa kita Admin wkwkwkw... mohon untuk ditinjau 🙏",2
2021-09-05 0:06:05,1006,"Saya kasih bintang 5 karna sangat membantu dalam memperdagangkan mata uang, tapi mohon donk untuk WD dengan jumlah kecil lebih dipercepat, udh 2 hari nggk masuk masuk kerekening, klo uang penarikanny besar gpp lah agak lama, bisa kita harap maklumin, tolong ya min.. atas nama Uray Diva Ulhaq,",2
2021-10-19 14:35:46,1008,"Ketika hati penuh rasa syukur, Tuhan pasti kan sediakan berkat yang tak terukur 🙏 ku angkat tangan berserah, biar Tuhan yang turun tangan menolong 👐 Perbaiki diri, biar Tuhan kan memperbaiki segala sesuatu dalam kehidupan kita. Indodax mantap 👍 Terus tingkatkan yg baik2 dan semoga hidup kita berejeki baik dan sejahtera.. Amin",1
2021-10-05 0:14:43,1009,"Tolong dipercepat lagi tentang pembelian terhadap suatu aset kepada pihak pengembang INDODAX. Saya membeli suatu aset CRYPTO disaat harga masih murah dan masih pending, setelah harga-nya naik malah terbeli. Tolong tambahkan fitur disaat aset-nya dibeli, aset-nya langsung masuk ke dompet tidak perlu di tunggu² lagi. Itu saja saran Saya..... Terimakasih Banyak ☺️😊.",2
2021-12-01 14:16:40,1011,"Sejauh ini penilaian saya baik untuk indodax ,mohon lebih di tingkatkan lagi untuk setiap kekurangan yg ada di platform anda ,dan atas setiap keluhan member indodax untuk masukan bagi platform anda lebih baik kedepan nya ,Thanks indodax atas kualitas nya sejauh ini , untuk para member jika trading jangan lupa bandingkan chart nya indodax dengan chart global di Trading view , salam sukses indodax",2
2021-10-17 1:09:09,1012,"Mantapp,sekedar masukan untuk versi web masih suka loading kalo di refresh, jadi ketika mau buy atau sell jadi lama,jadi pergerakan harga nya ketinggalan.semoga di patch untuk versi web nya",2
2020-10-09 20:23:14,1014,"Tolong kembalikan uang saya. Saya deposit/setor ke akun indodax saya. Dan ternyata, uangnya belum juga terisi. Entah dimana nyangkutnya. Hal sepele gini aja gak becus kalian. Terlalu lambat lagi ngerespon masalah cs nya.",0
2021-10-19 5:06:53,1015,"Minta tolong dengan sangat kepada admin mohon di tambah lagi mata uang kripto, terutama RACA",2
2021-10-29 0:16:51,1016,Sejauh ini indodax berjalan dengan baik WD dan deposit cepat tapi fee nya aja aga mahal hehe good job indodax 🥰,2
2021-09-18 8:24:28,1017,"Salam Sukses utk kita semua. Konsep dan sistem indodaxnya bagus, produk aset kriptonya banyak tersedia. Info saat proses beli dan jual kripto jelas, mudah, simpel dan cpt saat beli dan jual kripto, serta biaya beli dan jual kriptonya murah. Tetap dijaga hal baik di atas. Masukan: kalau bisa ukuran tulisan dan kolom utk beli dan jual, diperbesar sedikit lagi shg bs lbh mantap utk dilihat di HP Android. Terimakasih.",2
2021-10-21 4:45:52,1018,"Bagus, deposit cepet masuknya kurang dari 5 detik udah masuk akun, wdnya juga lumayan cepet gak nyampe satu jam udahmasuk sekitar 15 menitan juga, heran sama yang kasih 🌟1 dan komplain padahal wd paling lama kurang dari 3 jam pengalaman trbaru w baru kemarin wd, pokonya gw dukung terus ni app mantap, terus berinovasi untuk pengembangan selanjutnya💪💪💪👍👍👍 🌟🌟🌟🌟🌟",2
2021-11-20 7:32:02,1019,Terima kasih buat tim indodak yg sudah membantu keluhan saya.... dan deposit saya yg dari tanggal 21 october skrng sudah masuk.....smoga makin sukses.... oia klw bisa biaya penarikan nya di kurangi.. klw ... 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2
2021-09-10 1:02:39,1020,"thx indodax. APK sangat mudah, UI nya simple, ringan, dan realtime. topap mudah bisa dr ovo, rekening, VA dll... dari indodax saya bisa dapat banyak penghasilkan, belajar karakter koin dan market global. pertahankan indodax 🥰🥰",2
2021-07-30 14:46:27,1022,"Terimakasih indodax,,🙏 Coin saya yang belum masuk kemarin sekarang udah masuk ke wallet saya SEMOGA kedepan nya lebih bagus lagi,,saya masih setia sama indodax Jadi teman2 jangan ragu lagi sama indodak Aman dan terpecaya,,SALAM SUKSES bersama INDODAX 🚀🚀🚀",2
2021-11-19 2:33:19,1023,"Dear Developer,, masih Amanah dn proses cepat, wd 5 menit lgsg Notif masuk lagsung Masuk rek,, Hanya kecewa utk Virtual Account BNI penarikan semntra tidak bsa digunakan,, apakah harus buka rekening baru? Impossible... Tolong di perbaiki,, mau Wd ribet, 🤝🙏🙏🙏",2
2021-10-11 13:43:09,1024,Teman setia untuk trading crypto. Mantap dah?! 👍👍 Saran : Biaya penarikan dikurangi dong. 25k sekali penarikan sangat berat dan bisa jebol di dompet. 😭,2
2021-07-29 11:37:36,1025,"Tolong servernya di tingkatkan. Khan tahu sendiri kripto bukan mainan. Masa servernya kalah sama game yang gratisan yang tidak perlu keluar uang sepeserpun. Terpaksa nih bintang 5 berharap indodax jaya selalu dan kedepannya tidak ada lagi yang di rugikan, hanya karena server down. Ini demi kenyamanan semua member indodax. Tolong perbaiki dan tingkatkan lagi servernya. Terimakasih",2
2021-10-21 4:34:04,1026,"Buat kalian yg pemula seperti saya, tolong pelajari terlebih dahulu aplikasinya paling tidak 1 bln utk pelajari fitur"" didalam aplikasinya, Krn di indodax itu ada penjualan dan pembelian secara instan order dan limit order. Dan juga jgn berharap modal kecil bisa profit besar.klo mau profit besar modal nya juga harus besar. Buat saya app indodax sudah sangat bagus, 3 bulan tanpa kendala (deposit,widraw,pembelian dan jg penjualan) dgn 1 bulan dipelajari.akhir nya skrng saya bs menikmati profit",2
2021-10-27 7:09:40,1027,Tolong tambahkan presentase keuntungan/kerugian nya agar pengguna lebih enak!! Dan tambahkan notifikasi ke hape harga asset yang lagi turun/naik,1
2021-09-20 1:30:59,1029,"developer, tolong perhatikan metode limit order. Seringkali merugikan pada saat scalping karena rulesnya harus melewati harga yg dipasang sementara harga pasar bergerak di naik turub konsisten seperti contoh AOA",1
2021-08-16 3:36:58,1030,"Itu CS yang namanya Ika tolong ditraining lagi, masih bego soalnya. Problem deposit saya tolong diselesaikan, kalo gk saya bakal tarik semua dana saya dari Indodax.",0
2021-12-02 21:02:22,1031,"Semua dalam 1 atap ,,. keren banget 👍 Tapi saran saya tambahkan koin2 yang sedang populer dalam bentuk IDR ... Untuk fee WD yang bilang mahal ,, itu karna dia WD dikit2 .. Coba WD itu diangka puluhan juta sampai ratusan juta ,.25rb itu mah anggap angin doang ..",2
2021-12-02 16:29:26,1032,Bagu aplikasi tapi tambahan kan lagi berbagai jenis cypto ya soalnya kadang kalo mau crpto di indodax masa harus ubh ke dollar saat dicari yang beli pake IDR enggak ada tolong ya soal ya ribet harus ubh dulu ide jadi dollar,2
2021-12-02 7:29:08,1033,"Permisi Admin, dan semoga dibaca ya.. min kenapa fitur untuk deposit/ wd pakai pakai dompet elektronik/ pake ewallet di hilangin? Padahal itu mempermudah banget lo. Tolong ya min. Di kasih lagi ya. Biar enak kita kalau wd atau depo .tolong dikasih lagi fitur dompet elektronik) ewallet. Nya.",0
2021-12-02 0:58:48,1035,"Tolong widgetnya diperbaiki, karena di device saya redmi 9 4/64, di widget harga terkini, memuat terus tidak muncul harganya, dan saya refresh terus tetap tidak bisa, bisanya widgetnya dihapus terus pasang lagi kan repot",0
2021-12-01 14:16:40,1036,"Baguuuus lah,butuh update untuk info atau berita begitu...pasti lebih bagus👍",2
2021-12-01 6:39:19,1038,Saya tidak bisa login akun.dan saya unistal.saya instal lgi baru bisa...mksaih saran2 dan responnya,0
2021-12-01 6:35:23,1039,Tempat belajar & praktek langsung alias KKN Semoga tambah maju & berkembang bersama semua member indodax,2
2021-12-01 6:16:49,1041,Mantap indodax...sekalian diperbanyak fiturnya bisa staking dll biar tidak ketinggalan sama yang lain,2
2021-12-01 5:59:54,1045,"Indodax sering eror,,percuma dong tiap minggu selalu maintenance klo tiap hari masih sering eror.. Lebih di tingkat kan lagi dong sistem nya..",0
2021-11-30 13:49:49,1046,insalloh mudah untuk transaksi jual beli...saya suka berdagang di sini,2
2021-11-30 11:47:38,1047,"bagaimamapun..indodax tetap yang terbaik dalam berdagang crypto. walo biaya penarikan agak mehong alias mahal. tapi punya kemidahan dalam transaksi. mudah dipahami. tapi saran. dalam aplikasi mobile, mode potret dalam bisa disertakan indikator ( ma, rsi bolinger dkk ) jadi pengguna bisa bertransaksi di di manapun dg handphone. ini saran loh..",2
2021-11-30 8:50:57,1048,"Pelayanan baik dan aplikasi mudah di mengerti, terus tingkatkan dalam pelayanan dengan tetap Amanah # always be succeed indodax sbg platform terbaik asal Indonesia.",2
2021-11-30 8:47:36,1049,"aplikasi mobile ni sering bug,respon coin lama muncul,market loading ga muncul2signal Uda bagus, kecepatan internet sudah ok,tolong dong aplikasi nya jangan sering bug.versi web lebih cepat daripada aplikasi nya",0
2021-11-30 1:18:21,1051,Indodax bagus.... Harus tetap mempertahankan kualita kecepatan pengiriman. Dan biaya emmm cukup lumayan. Dan setiap pencairan dana mohon jangan dipersulit ya.,2
2021-11-30 0:30:02,1053,"Sejauh ini belum ada kendala apa"" untuk saya.. is the best lah. Tapi misalnya ada perbaikan mengenai apapun. Saya rasa perlu memberitahu member terlebih dahulu lewat email kalau app/website nya sedang maintenance misalnya.",2
2021-11-30 0:27:40,1054,"Sejauh ini memakai Indodax ,tidak ada masalah yg sangat serius,tetap masih nyaman memakaii indodax ,semoga server indodax tdk maintance terus ketika coin pump .semoga indodax lebih sering mengadakan promo agar pemula bisa bergabung .",2
2021-11-29 8:58:17,1055,Tolong Trading nya jangan Lemot lah .. Di Perbaiki lagi .. Kalau Gak ada Perubahan Bintang nya nanti saya kasih bintang 1 Indodax Trading Ok .,2
2021-11-28 6:57:06,1056,"Dengan indodax trading lebih mudah d pahami, lebih ngerti karena memang pake bahasa Indonesia kan aku suka banget, makasih ya indodax, sekarang aku sedang menikmati profit, ilmu dan praktek hasil nya mantul to the mars",2
2021-11-28 6:06:06,1057,"Koin banyak pilihan ,transaksi mudah,lokal punya lagi sip dah",2
2021-11-28 3:13:40,1058,"Saya puas dengan aplikasi indodax, saat top up uangnya cepat masuk, dan saat WD juga cepet masuk. Ada tombol order buy dan order sell, bagi saya sangat nyaman. Sampai saat ini, hampir 6 bulan pakai dan dangat puas",2
2021-11-28 0:27:13,1059,Deposit sangat cepat .... kalau withdraw belum pernah coba he he,2
2021-11-28 0:25:46,1060,Aplikasinya bagus..tpi untuk versi ini terkadang lemot padahal sinyal bagus.. mohon diperbaiki lagi..dan saran saya untuk menambah koin yg berkualitas/banyak marketnya supaya pergerakan naik turunnya drastis untuk ditrading.,2
2021-11-27 7:25:35,1061,Masalah koin solve sudah diperbaiki dan normal kembali. Indodax sudah cepat merespon dan memberikan pelayanan terbaik dan profesional. Terima kasih indodax.,2
2021-11-27 7:14:29,1062,"Secara Kesuluruhan Menurut Saya Pribadi,Sudah Sangat Bagus,Apalagi Untuk Pemula Trade win kecil2an scra berkala Sprti Saya...tp yg Sangat disayangkan untuk biaya(fee)/penarikan lumayan mahal !! terimakasih developer !!!🙏🙏👍🔥🔥🔥🔗 SEMOGA DAPAT DILEBIH KEMBANGKAN DAN JADI TRADING PLATFORM TERBAIK NO.1 DI NEGERI SENDIRI ""INDONESIA""!!👍👍",2
2021-11-27 7:10:30,1063,Bagus dan mudah untuk dipahami tapi tolong untuk top up saldo diperbaiki lagi Ini sering terjadi top up saldo sukses tapi saldo akun indodax tidak bertambah,2
2021-11-26 1:02:05,1064,Koin aoa. ?? Kenapa di indodax harganya PALING Murah ketimbang yang lain.. Permainanya gimana sebenarnya..?? Aoaoaoaoaoaoaoaoa,1
2021-11-26 0:48:13,1067,Mudah di mengerti..gak terlalu rumit...hanya saran tiap buka aplikasi nya..ada iringan music instrumen dong..seperti suara saxophone...biar rilex.. saar liat harga coin naik atw turun jadi sedikit tenang..gak panik 😉👌,2
2021-11-26 0:41:47,1068,"Saya suka......,....................... ................................................... Ya gitu deh. Saya suka",2
2021-11-25 3:19:39,1070,Kenapa setelah di upgrade malah sering ilang setelah masukan pasword....tlg dong diperbaiki masa lg trading tiba2 keluar dr aplikasi... Kan sangat mengganggu,0
2021-11-25 0:18:02,1071,Mantap sudah pakai dari 2016.hanya widraw nya mahal 25000 yang lain ada yang 5500,2
2021-11-25 0:08:47,1073,Dear admin indodax sy mau bertanya ..kenapa aplikasi indodax sy grafik candle nya tidak bagus..grafiknya patah patah dan tidak singkron sambungan candlenya..?,1
2021-11-24 14:48:17,1074,Terima kasih Indodax Apk mudah digunakan bisa beli coin langsg dg rupiah jadi lebih murah. Sejauh ini tdk pernah ada kendala depo dn WD.,2
2021-11-24 12:39:36,1075,"Setahu saya ada dua kelompok trading forex, yaitu yang halal dan yang haram. Dan yang halal ada dua kelompok juga yaitu halal beresiko dan halal yg tidak beresiko. Indodax, adalah aplikasi trading yg halal dan tidak beresiko (selama ini). Halal karena tidak ada unsur spekulasi, dan tidak beresiko (selama ini) karena uang kita tidak hilang dan justru bertambah. Terimakasih Indodax.",2
2021-11-24 6:02:54,1076,Aku belum lama ikut ini.Tunggu hasil yang kuharapkan.,2
2021-11-23 1:07:14,1077,Kalau bisa coin yg ada di crypto seperri raca dsb ug msh baru2 lahir gru adakan juga di indodak cos kalau perempuan biar simple nabung nya kalau di indodak lbh paham,2
2021-11-22 12:29:44,1078,"Saya kasih bintang 5,, pkonya Indodax terbaik, depo/WD pake inchanger ,jd enteng,, yang mental tempe jangan main crypto,, kalo cuan lu dikit jngan nyalahin aplikasi, liat dulu sberappa modal elu,, Modal cuma 20rb Mh, emang situ mau dapet berapa,,, ngakakkk banget",2
2021-11-22 8:33:04,1079,"Menurutku klo indodax yg bikin cuan buat aku,, yg lain bikin dag dig dug,, semangat terus indodax klo bisa bikin token donk biar bisa cuan lagi😅",2
2021-11-22 5:50:22,1081,Terimakasih indodax sangat membantu saya dimasa pandemi.. terimakasih semoga perusahaan ini terus bisa memberikan yang terbaik,2
2021-11-22 0:17:55,1082,"Top banget INDODAX 👍 Penarikan juga cepat kurang dari 1 menit. Tolong perbaikan masalah error saat pump dan dump, tingkatkan keamanan dan kenyamanan dalam trading crypto di INDODAX. Tingkatkan lagi fitur trading tambahan yang lainnya 👍👍👍",2
2021-11-22 0:13:36,1083,"Pertama x pake ini ya bener2 misinfo dari teman, org2 yg koment di ulasan, dari cs nya jg, omygattttt! Untung bener2 ditolong Tuhan, apalg dalam aplikasi semua petunjuk amat jelassss kl msh ada yg salah... Gw lgs bs setor & tarik usdt mengunakan jaringan trc20 krn ada 1 aplikasi luar membebankan 10$ krn wajib beli token trc20, aneh banget pdhal kirim usdt😮. Tp sy msh blm paham cara jual beli disini, td terpaksa kirim dr binance kena biaya lagi😞.",2
2021-11-21 14:02:55,1084,"Sempat kecewa sih, tp skarang saldo udah masuk. Makasih INDODAX. semoga lebih di perbaiki lagi sistem yh, ,",0
2021-11-21 12:15:40,1085,Ini apk no 1 terbaik di indonesia Wajib bintang 5. Yg ada masalah itu bukan apk nya yg salah tapi jaringan kalian yg salah... Aku dah 4 tahun belum nemu sih masalah serius deh kalau di apk lain sering malah.,2
2021-11-20 9:32:53,1086,"Semoga indodax secepatnya akan mendukung jaringan Polygon, sebab aku sudah muak dengan Tokocrypto kalau jual aset selalu meninggalkan sisa dan tidak sesuai janjinya kalau saldo kecil bisa di tukar dengan TKO nyatanya gak bisa dan selalu di tolak, di indodax aku sangat nyaman bisa jual aset 100% dan aku sangat terbantu dengan adanya fitur voucher dan bisa mencairkan saldo rupiah dengan voucher dengan biaya fee sangat murah.",2
2021-11-20 9:31:27,1087,"Ketika transaksi pasar sedang highh angka / system'nya jadi gak akurat dan lemot banget lebih lemot ketimbang ***** padahal momentum itu NGILANG & DATANG nya sepersekian detik , MAU STOP LOSS / TAKE PROFIT / ENTRY jadi gak jelas status nya ...",0
2021-11-20 8:33:55,1088,Mantap. . Tetap perjuangkan shiba inu sebagai krypto yang di akui di Indonesia 💪💪💪,2
2021-11-20 7:32:02,1089,Seperti nya butuh beberapa updetan lg untuk fitur nya.,2
2021-11-20 7:24:47,1091,"Saya baru saja deposit beberapa hari belakangan ini melalui ovo, tapi mengapa saldo nya belum masuk ke akun indodax saya ? Mohon pencerahannya !! Terimakasih.",0
2021-11-20 7:09:23,1092,"Aplikasi ini sangat bagus, dan bisa mendapatkan penghasilan tambahan, Terus tingkatkan aplikasi ini agar semua member selalu nyaman menggunakan nya",2
2021-11-20 7:02:34,1093,"Sangat menbantu sekali. Kedepannya tolong tambahkan lagi coin seperti verus, conflux dll. Terimakasih.",2
2021-11-20 3:10:25,1095,Semoga indodax bisa memuat informasi maupun artikel ttg koin baru dan koin yg sedang trend sehingga memudahkan para trader utk berinvestasi di koin2 pilihannya. Sehingga pemula banyak mendapatkan informasi tsb.,2
2021-11-20 2:21:49,1096,Bagus kayaknya... Soalnya saya sudah di terima daftar... Sudah lama kenal indodax tapi baru sekarang di terima... Makasih 👍,2
2021-11-20 2:11:37,1097,"Masukkan buat Indodax. Aplikasi nya udh bagus. Tinggal sistem Tranfer antar akun aja yang belom ada, biar ga ada biaya gas fee lagi kalo mindahin aset seperti Eth yang gas fee nya gede. Tolong ada in tranfer aset antar akun dengan gas fee gratis.",2
2021-11-19 14:54:21,1098,"Bpak bisa dibantua sya tidak dapat nomor verifikasi dari tdi,,trus karna keseringan mntak nomor verifikasi jdi keterangan nya disuruh hubungi customer servicenya tolong dibantu ya pak/ibuk",1
2021-11-19 14:35:10,1099,"Semakin lama semakin baik perkembangan sistemnya, tapi akan lebih baik dengan adanya penanganan cepat saat market panic. Terima kasih Indodax",2
2021-11-19 6:26:17,1100,Good aplication,2
2021-11-19 2:33:44,1106,Mntapp,2
2021-11-19 2:30:02,1109,"Bagus si, cuma biaya fee nya lumayan mahal 🙃",2
2021-11-19 2:33:19,1111,"Sangat bagus,tapi jangan lupa tetap berinovasibagar semakin maju...",2
2021-11-18 14:58:50,1112,Keren...😍👌👍👍👍,2
2021-11-18 6:13:22,1114,"Semoga sukses para Treder dan juga INDODAX JAYA SELALU, syalom",2
2021-11-18 0:55:43,1115,"I will try, good or not...",1
2021-11-17 14:47:18,1116,Andalan trader Indonesia,2
2021-11-17 14:22:15,1119,Luar biasa,2
2021-11-17 14:10:51,1120,Saya wd dari freebitcoincash dri tgl 30 sampe sekarang belum masuk. Biasanya lancar n cepet masuknya dah 8 kali wd.tpi ga tau yg k 9ko belum masuk.padahal keterangan d aplikasinya dah sukses. Mohon perhatianya.,1
2021-11-04 14:39:15,1122,Oke banget... Banyak membantu info pasar bitcoin..,2
2021-11-17 1:10:49,1123,"Puas dengan pelayananya, mantap",2
2021-11-17 0:26:06,1124,Sampai skrng sy merasa tidak ada kendala,2
2021-11-16 14:37:51,1125,Bagus ....limit penarikan saldo turunkan 50 rb lebih joz,2
2021-11-16 8:11:40,1128,"Selama ini memakai indodax. Tetap lancar, list koin banyak. Semoga semakin bagus dan dapat listing lebih banyak koin.",2
2021-11-16 0:38:58,1130,Good tolong di turunin btc iya min,2
2021-11-15 14:04:13,1132,"Mantap indodax simple cara pakainya, tapi sayang biaya penarikannya mahal🙃🙃🙃",2
2021-11-15 10:46:20,1133,aplikasi ringan nggak ribet,2
2021-11-15 9:11:42,1135,"Tolong jawab, apakah setelah pembelian coin. Ada batas kadaluarsanya?? Terimakasih, maaf pemula🙏",1
2021-11-15 7:00:38,1136,"Good app,,,",2
2021-11-15 6:58:23,1137,Mudah di akses.,2
2021-11-15 2:52:44,1138,Mudah lancar,2
2021-11-14 13:01:28,1140,good market,2
2021-11-14 12:41:44,1146,Byk cuan dan bs update dr chat member..mantap,2
2021-11-14 12:34:49,1147,👍🏼,2
2021-11-14 12:32:47,1148,Rezeki amin,2
2021-11-14 12:31:13,1149,Jadi tau crypto,2
2021-11-14 12:28:28,1151,"Bagus, di tingkatkan lagi yah",2
2021-11-14 12:23:39,1152,Sangat membantu,2
2021-11-14 5:36:39,1153,Good job,2
2021-11-14 1:46:03,1154,kenPa di hp saya aplikasi ini mental saat masukan pin,1
2021-11-14 1:03:57,1156,Tabungan masa depan,2
2021-11-13 0:25:30,1157,Aplikasinya mantap,2
2021-11-12 6:11:25,1163,Semoga tambah canggih lagi,2
2021-11-11 14:22:18,1167,Joss mex... Tambah tamfan kalo perbanyak event² bonus,2
2021-11-11 0:26:51,1171,Saya suka saya suka,2
2021-11-10 14:33:17,1176,Mantap 👍,2
2021-11-10 14:30:13,1177,Lumayan biaya admin mahal semoga kedepan bisa diturunkan,1
2021-11-10 14:24:24,1184,Mantab,2
2021-11-10 14:21:01,1185,Sangat membantu buat ke butuhan sehari2 saya..dan sangat lancar juga buaat penarikannnnnn..pokoknya love love lah,2
2021-11-10 7:46:11,1188,"The best, I'm a billionaire",2
2021-11-10 7:21:20,1190,Bagus!!!!,2
2021-11-10 6:40:37,1192,"Kak, saya sulit masuk ke indodax karena no telp saya sudah GK aktif(menggunakan Google autentikator), mohon bantuannya",1
2021-11-09 8:45:33,1194,Apk terbaru mana min??,1
